sentence,sentiment_label,sentiment_score
What is the fee for accepting money from a foreign country?,1 star,0.4785950481891632
Is there a fee for currency exchange?,1 star,0.32433396577835083
How much do you charge for exchange rates?,3 stars,0.2591976225376129
Will I have to pay extra to exchange money?,1 star,0.4273990988731384
"If I exchange foreign currency, are there any other charges?",1 star,0.4584689736366272
What is the cost for currency exchanges?,3 stars,0.30795472860336304
Do yo charge a fee for exchanging foreign currencies?,1 star,0.42594435811042786
What is the exchange fee that is charged?,1 star,0.3246428668498993
How much does it cost to exchange my balance into a foreign currency?,2 stars,0.283496230840683
Are there discounts for frequent currency exchanges?,3 stars,0.3373417258262634
What is the currency exchange fee?,1 star,0.2686910331249237
Do you offer a discount for those who perform frequent currency exchanges?,1 star,0.3185479938983917
What kind of charges should I expect to exchange currencies?,1 star,0.2839396595954895
What is your currency exchange fee?,1 star,0.28741705417633057
I have foreign currency i would like to change how much will it cost me?,2 stars,0.3384230136871338
Is there a charge for exchanging foreign currency?,1 star,0.3117261826992035
"If I exchange currency frequently, can I get a discounted rate?",2 stars,0.3116316497325897
Will there be a cost if I exchange currency?,3 stars,0.29924213886260986
What fee will be charged for exchanges?,1 star,0.3095165193080902
Can I have a discount if I exchange currency often?,2 stars,0.29902365803718567
Will you charge me for exchanging foreign currencies?,3 stars,0.28449612855911255
What is the rate for exchange fees?,3 stars,0.3127983808517456
What is the charge for exchanging currency?,3 stars,0.29780134558677673
Is there a fee for exchanging currency?,1 star,0.364386647939682
Does a discount apply if I exchange currencies frequently?,3 stars,0.3095211088657379
How high is the exchange fee?,2 stars,0.32326245307922363
"If I exchange currencies frequently, is there a discount?",2 stars,0.301256388425827
How much is the charge for a foreign currency exchange?,2 stars,0.33893680572509766
How much will I be charged for exchanging foreign currency,5 stars,0.27967509627342224
Will I be charged for exchanging foreign currencies?,1 star,0.3190714120864868
Is there a few for exchanging foreign currencies?,3 stars,0.40178677439689636
Please tell me what the exchange fee is.,3 stars,0.29659563302993774
Please provide currency exchange rates,3 stars,0.28019726276397705
What are the charges if I exchange foreign currency?,1 star,0.45185303688049316
Do I get any sort of discount on volume for a lot fo currency exchanges?,2 stars,0.32558903098106384
Any extra charges for exchanging currencies?,3 stars,0.27209481596946716
Are currency exchanges free?,1 star,0.29700690507888794
Will there be any extra fees if I exchange currencies?,1 star,0.30798229575157166
Does it cost anything to do currency exchanges?,1 star,0.3654630482196808
Is it free to exchange currency?,3 stars,0.29079630970954895
"If someone in a different country sends me money, do I have to pay a fee?",1 star,0.4627360999584198
how much is it to exchange currency,5 stars,0.3225468397140503
Do I have to pay more for exchanges?,2 stars,0.3346128761768341
Can I be charged for exchanging foreign currency?,1 star,0.32623499631881714
"Would you be able to offer me a discount, since I need to exchange currencies frequently?",2 stars,0.3453546464443207
Is it possible to have a discount for exchanging currency frequently?,3 stars,0.341453492641449
What's the fee for exchange of foreign currencies?,1 star,0.2950611412525177
"My job requires me to do a lot of exchanging currency, and I was wondering about any possible discounts or lower prices.",4 stars,0.5181618332862854
I wanted to know what discounts were offered for current exchanges as it is something that occurs frequently.,3 stars,0.359517365694046
Are there any fees when exchanging to foreign currencies?,1 star,0.39099863171577454
are there any exchange fees,1 star,0.4465967118740082
Is there an extra fee to exchange currencies?,3 stars,0.3204827308654785
What is the fee for a foreign currency exchange?,1 star,0.3723852336406708
Do I need to pay more for exchanging currencies?,2 stars,0.35370588302612305
where do i find out about exchange fees,3 stars,0.27581986784935
What exactly is the exchange fee?,1 star,0.33157142996788025
I need to exchange some foreign currency. What's the charge for doing that?,2 stars,0.31342998147010803
Is there an additional charge to exchange currencies?,3 stars,0.4039418697357178
Is there an extra charge to exchange different currencies?,3 stars,0.3823145627975464
Is there a discount for multiple currency exchanges?,1 star,0.3077259957790375
Can you tell me about the exchange fee?,3 stars,0.27604180574417114
Can you tell me what the exchange fee is?,3 stars,0.2745438814163208
What commission do you take for currency exchage?,1 star,0.3244273066520691
What is the charge for using a Top up card in the US?,3 stars,0.2929284870624542
What is the fee for topping up a US card?,1 star,0.30623865127563477
What fees are charged when I top up,5 stars,0.38700154423713684
Is there a charge for topping up by card?,3 stars,0.3643980622291565
Which US cards have top up charges?,1 star,0.2424698770046234
Will you charge me if I top up by card?,1 star,0.297597199678421
how much does it cost to add money to my card,5 stars,0.4475482106208801
How much are the fees for adding funds using an international card?,2 stars,0.34441807866096497
Does it cost money to top up?,3 stars,0.3741430938243866
should i add money via bank transfer instead,1 star,0.3690473139286041
Do I have to pay extra if I use an international card to top up my account?,1 star,0.3521766662597656
What are the charges for topping up US card?,1 star,0.2936164438724518
Do you charge if I use a European bank card for top up?,3 stars,0.28984126448631287
"I need to top up, but I have to use an international card.  Is there a cost for that?",3 stars,0.4823002219200134
how much does it cost to add money,5 stars,0.257736474275589
Will I be charged for topping up?,2 stars,0.29004159569740295
Do you have any fees if I want to add money using an international card.,1 star,0.40017059445381165
"I am wanting to refill my card, is there a charge?",3 stars,0.3750222623348236
Is there a fee to add money to an international card?,1 star,0.39887911081314087
Does it cost to add money to my card?,3 stars,0.3456040918827057
Do I get charged for a top up from a European bank?,1 star,0.3309568464756012
Are their fee's for top ups?,3 stars,0.3951457440853119
Does it cost to top up my card?,3 stars,0.398430734872818
how much is the fee for topping by card,3 stars,0.26295480132102966
What is the fee if I use a European bank for a top up?,1 star,0.29440808296203613
Are there any charges for using a bank card to top up,1 star,0.2611919641494751
I was wondering if you will take any fees in exchange for top ups?,2 stars,0.31557387113571167
Are there any charges for European bank card for top up?,3 stars,0.296284556388855
Are there still fees for european top-ups?,3 stars,0.31334611773490906
How much are you going to charge me if I top up my US card?,1 star,0.3779149055480957
Will I be charged a fee to top up using a debit or credit card?,1 star,0.3090028166770935
If I top up using a European card is there a charge?,3 stars,0.304395467042923
Will I see fees from adding money with an international card?,1 star,0.43251416087150574
Do you charge extra for topping up with a debit or credit card?,3 stars,0.31695815920829773
